SORT1,SORT2,이름,주소,광역(특별)시/도,시/군/구,도로명,위도 경도,비고
반려 동반 가능 카페,카페,슈퍼막셰 커피앤델리 신사역,서울특별시 강남구 도산대로 117 1층,서울특별시,강남구,도산대로 117 1층,POINT (127.0212733 37.51713609999999),
반려 동반 가능 카페,카페,올드타운한양,서울특별시 강남구 선릉로 545 1층,서울특별시,강남구,선릉로 545 1층,POINT (127.0458822 37.50744710000001),
반려 동반 가능 카페,카페,카페 정월,서울특별시 강남구 강남대로102길 46 1층,서울특별시,강남구,강남대로102길 46 1층,POINT (127.0286107 37.5036192),
반려 동반 가능 카페,카페,커피프릭스 by 몬스터즈 스포츠 클럽,서울특별시 강남구 논현로94길 25-8 지하 1층,서울특별시,강남구,논현로94길 25-8 지하 1층,POINT (127.0382156 37.5034095),
반려 동반 가능 카페,카페,타만타 커피바,서울특별시 강남구 강남대로162길 27 지하1층,서울특별시,강남구,강남대로162길 27 지하1층,POINT (127.0206343 37.5203687),
반려 동반 가능 카페,카페,타우너스 에스프레소 바 역삼점,서울특별시 강남구 테헤란로28길 41 1층,서울특별시,강남구,테헤란로28길 41 1층,POINT (127.0398289 37.49842720000001),
반려 동반 가능 카페,카페,페인팅룸,서울특별시 강남구 언주로170길 24 은미르빌딩 B1,서울특별시,강남구,언주로170길 24 은미르빌딩 B1,POINT (127.0356184 37.5266142),
반려 동반 가능 카페,카페,포스터리 베이커,서울특별시 강남구 압구정로42길 25-5,서울특별시,강남구,압구정로42길 25-5,POINT (127.0355566 37.5272331),
반려 동반 가능 카페,카페,달꽃다방 천호점,서울특별시 강동구 천호대로 1077 상가동 102동 104호,서울특별시,강동구,천호대로 1077 상가동 102동 104호,POINT (127.14567 37.538274),
반려 동반 가능 카페,카페,미드데이썬 케이크 카페,서울특별시 강동구 양재대로91나길 55,서울특별시,강동구,양재대로91나길 55,POINT (127.1315769 37.5262286),
반려 동반 가능 카페,카페,오커커피,서울특별시 강동구 천호대로170길 69 1F,서울특별시,강동구,천호대로170길 69 1F,POINT (127.1321746 37.532277),
반려 동반 가능 카페,카페,카페리오,서울특별시 강동구 올림픽로60길 14 1층,서울특별시,강동구,올림픽로60길 14 1층,POINT (127.1230904 37.53506259999999),
반려 동반 가능 카페,카페,커피 코너칼럼,서울특별시 강동구 양재대로89길 80 1층,서울특별시,강동구,양재대로89길 80 1층,POINT (127.1313044 37.52760140000001),
반려 동반 가능 카페,카페,커피하우1573,서울특별시 강동구 진황도로 59-1 1층,서울특별시,강동구,진황도로 59-1 1층,POINT (127.1336569 37.5375419),
반려 동반 가능 카페,카페,WAAAH,서울특별시 강동구 양재대로81길 61 올림픽파크플러스 105호,서울특별시,강동구,양재대로81길 61 올림픽파크플러스 105호,POINT (127.130942 37.5236341),
반려 동반 가능 카페,카페,스냅굿 수유점,서울특별시 강북구 도봉로85길 8,서울특별시,강북구,도봉로85길 8,POINT (127.0246624 37.6378171),
반려 동반 가능 카페,카페,제이제곱,서울특별시 강북구 도봉로10나길 17 1층,서울특별시,강북구,도봉로10나길 17 1층,POINT (127.031522 37.6137918),
반려 동반 가능 카페,카페,하루당,서울특별시 강북구 솔매로 122,서울특별시,강북구,솔매로 122,POINT (127.0256047 37.6259646),
반려 동반 가능 카페,카페,헤이호미,서울특별시 강북구 노해로14길 7 1층,서울특별시,강북구,노해로14길 7 1층,POINT (127.0231363 37.6396309),
반려 동반 가능 카페,카페,삐삐커피,서울특별시 강서구 강서로54길 93 1층,서울특별시,강서구,강서로54길 93 1층,POINT (126.8438535 37.5587221),
반려 동반 가능 카페,카페,스윗라운드,서울특별시 강서구 공항대로53길 31 1층,서울특별시,강서구,공항대로53길 31 1층,POINT (126.8602177 37.5548374),
반려 동반 가능 카페,카페,오늘맑음,서울특별시 강서구 등촌로39길 17-5 1층,서울특별시,강서구,등촌로39길 17-5 1층,POINT (127.0056408 37.6442935),
반려 동반 가능 카페,카페,오프레스트 로스터리,서울특별시 강서구 공항대로59길 64 상가1동,서울특별시,강서구,공항대로59길 64 상가1동,POINT (126.8639798 37.5544601),
반려 동반 가능 카페,카페,카페 커디,서울특별시 강서구 공항대로 247,서울특별시,강서구,공항대로 247,POINT (126.8347146 37.5594704),
반려 동반 가능 카페,카페,카페애크미,서울특별시 강서구 화곡로61길 100 청석빌딩 1층,서울특별시,강서구,화곡로61길 100 청석빌딩 1층,POINT (126.8470016 37.558397),
반려 동반 가능 카페,카페,클럽미식생활,서울특별시 강서구 공항대로 220 우성에스비타워2차 4층 401호,서울특별시,강서구,공항대로 220 우성에스비타워2차 4층 401호,POINT (126.8317992 37.5589866),
반려 동반 가능 카페,카페,데이즈 라이크 디스,서울특별시 관악구 시흥대로160길 19 102동 101호,서울특별시,관악구,시흥대로160길 19 102동 101호,POINT (126.9016654 37.4811275),
반려 동반 가능 카페,카페,몽캣,서울특별시 관악구 보라매로 14-3 1층,서울특별시,관악구,보라매로 14-3 1층,POINT (126.9277765 37.4908757),
반려 동반 가능 카페,카페,안다즈 커피,서울특별시 광진구 천호대로132길 10,서울특별시,광진구,천호대로132길 10,POINT (127.0895022 37.5503218),
반려 동반 가능 카페,카페,자양다방,서울특별시 광진구 자양로15길 100,서울특별시,광진구,자양로15길 100,POINT (127.0782096 37.5347019),
반려 동반 가능 카페,카페,카페 다르다,서울특별시 광진구 뚝섬로 657 1층 104호,서울특별시,광진구,뚝섬로 657 1층 104호,POINT (127.0826224 37.531579),
반려 동반 가능 카페,카페,브라운핸즈 디지털단지 구로,서울특별시 구로구 디지털로32다길 52,서울특별시,구로구,디지털로32다길 52,POINT (126.8985217 37.48084919999999),
반려 동반 가능 카페,카페,카페스토리,경기도 남양주시 와부읍 팔당로81번길 74-65,서울특별시,남양주시,와부읍 팔당로81번길 74-65,POINT (127.2413291 37.5548288),
반려 동반 가능 카페,카페,블루마일스,서울특별시 노원구 동일로190길 65 2층,서울특별시,노원구,동일로190길 65 2층,POINT (127.0766229 37.6265164),
반려 동반 가능 카페,카페,우아즈,서울특별시 노원구 공릉로27길 72-3 1층,서울특별시,노원구,공릉로27길 72-3 1층,POINT (127.0779191 37.6243028),
반려 동반 가능 카페,카페,이너모스트,서울특별시 노원구 동일로183길 12-14,서울특별시,노원구,동일로183길 12-14,POINT (127.0729762 37.6237838),
반려 동반 가능 카페,카페,컵오브커브,서울특별시 동작구 현충로 99 1층,서울특별시,동작구,현충로 99 1층,POINT (126.9648112 37.50808749999999),
반려 동반 가능 카페,카페,고미푸딩,서울특별시 마포구 희우정로10길 20 1층,서울특별시,마포구,희우정로10길 20 1층,POINT (126.9050638 37.5530224),
반려 동반 가능 카페,카페,광합성 카페,서울특별시 마포구 월드컵로19길 8,서울특별시,마포구,월드컵로19길 8,POINT (126.9084313 37.5570635),
반려 동반 가능 카페,카페,딩가케이크,서울특별시 마포구 동교로29길 68,서울특별시,마포구,동교로29길 68,POINT (126.9220546 37.5633608),
반려 동반 가능 카페,카페,땡스오트 연남점,서울특별시 마포구 성미산로23길 68,서울특별시,마포구,성미산로23길 68,POINT (126.9198663 37.56622299999999),
반려 동반 가능 카페,카페,레귤러 서비스,서울특별시 마포구 월드컵로25길 58,서울특별시,마포구,월드컵로25길 58,POINT (126.9043716 37.55783419999999),
반려 동반 가능 카페,카페,루아르커피바 망원,서울특별시 마포구 월드컵로11길 7,서울특별시,마포구,월드컵로11길 7,POINT (126.9104596 37.55474369999999),
반려 동반 가능 카페,카페,루즈도어,서울특별시 마포구 포은로 50 1층,서울특별시,마포구,포은로 50 1층,POINT (126.9069886 37.5519078),
반려 동반 가능 카페,카페,리인,서울특별시 마포구 월드컵로11길 80 1층,서울특별시,마포구,월드컵로11길 80 1층,POINT (126.9067208 37.5537075),
반려 동반 가능 카페,카페,물결 한강,서울특별시 마포구 마포나루길 296,서울특별시,마포구,마포나루길 296,POINT (126.885848 37.560541),
반려 동반 가능 카페,카페,미완성 식탁,서울특별시 마포구 망원로6길 37 1층,서울특별시,마포구,망원로6길 37 1층,POINT (126.903779 37.55524810000001),
반려 동반 가능 카페,카페,바온하우스,서울특별시 마포구 성미산로17길 62,서울특별시,마포구,성미산로17길 62,POINT (126.9175389 37.5641827),
반려 동반 가능 카페,카페,브래디스 커피,서울특별시 마포구 성미산로23안길 23 2층,서울특별시,마포구,성미산로23안길 23 2층,POINT (126.920947 37.5661493),
반려 동반 가능 카페,카페,수택,서울특별시 마포구 양화로7길 4-13 1층,서울특별시,마포구,양화로7길 4-13 1층,POINT (126.915718 37.5515046),
반려 동반 가능 카페,카페,아날로그 가든,서울특별시 마포구 동교로 145 1층,서울특별시,마포구,동교로 145 1층,POINT (126.9180104 37.55542679999999),
반려 동반 가능 카페,카페,연남방앗간,서울특별시 마포구 동교로29길 34,서울특별시,마포구,동교로29길 34,POINT (126.9230969 37.561994),
반려 동반 가능 카페,카페,오랑제뜨22,서울특별시 마포구 동교로29길 32 1층,서울특별시,마포구,동교로29길 32 1층,POINT (126.9232346 37.5619419),
반려 동반 가능 카페,카페,오츠커피 마포점,서울특별시 마포구 독막로14길 32,서울특별시,마포구,독막로14길 32,POINT (126.922691 37.547285),
반려 동반 가능 카페,카페,위위클럽,서울특별시 마포구 동교로51길 111-6 1층 단층주택,서울특별시,마포구,동교로51길 111-6 1층 단층주택,POINT (126.9205953 37.56620820000001),
반려 동반 가능 카페,카페,카페 씨멘트,서울특별시 마포구 희우정로20길 72 1층,서울특별시,마포구,희우정로20길 72 1층,POINT (126.9042312 37.556056),
반려 동반 가능 카페,카페,카페버킨,서울특별시 마포구 양화로6길 28 1층,서울특별시,마포구,양화로6길 28 1층,POINT (126.9155739 37.5488759),
반려 동반 가능 카페,카페,카페테틈,서울특별시 마포구 동교로36길 15 1-2층,서울특별시,마포구,동교로36길 15 1-2층,POINT (126.9252134 37.5612433),
반려 동반 가능 카페,카페,커피 리브레 연남점,서울특별시 마포구 성미산로 200,서울특별시,마포구,성미산로 200,POINT (126.9266909 37.5623371),
반려 동반 가능 카페,카페,커피 벌스데이,서울특별시 마포구 와우산로29길 26-33 1층,서울특별시,마포구,와우산로29길 26-33 1층,POINT (126.9287301 37.5554916),
반려 동반 가능 카페,카페,커피가게 동경,서울특별시 마포구 망원로6길 21 지층,서울특별시,마포구,망원로6길 21 지층,POINT (126.9035384 37.5559099),
반려 동반 가능 카페,카페,콜린 서교동점,서울특별시 마포구 어울마당로 45,서울특별시,마포구,어울마당로 45,POINT (126.9203908 37.5491864),
